ID,oneway,coords
318507310,yes,"[(-13.861303, -56.0857595), (-13.8611258, -56.0857286), (-13.8609856, -56.0857048), (-13.8609321, -56.0856973), (-13.8607185, -56.0856792), (-13.8606027, -56.0856763), (-13.860518, -56.0856839), (-13.8604291, -56.0856967), (-13.8602357, -56.0857211), (-13.8600831, -56.0857348), (-13.8598962, -56.0857292), (-13.8596704, -56.085704), (-13.8593527, -56.0856637), (-13.8591808, -56.0856275), (-13.8590232, -56.0855833), (-13.8588058, -56.0854934), (-13.8586423, -56.0854366), (-13.858552, -56.0854131), (-13.8582615, -56.0853647), (-13.8581741, -56.0853578), (-13.8579008, -56.0853416), (-13.8577459, -56.0853499), (-13.8575923, -56.0853597), (-13.8573605, -56.0853741), (-13.8572498, -56.0853767), (-13.8571402, -56.0853712), (-13.8558246, -56.0852108), (-13.8539475, -56.084968), (-13.8528049, -56.0848185), (-13.8511952, -56.0846321), (-13.8485155, -56.0842815), (-13.84772, -56.0841795), (-13.8474953, -56.0841507), (-13.8472323, -56.084118), (-13.8454685, -56.0838892), (-13.8435244, -56.0836488), (-13.8426416, -56.083538), (-13.8422038, -56.0834829), (-13.8416279, -56.0834192), (-13.8410067, -56.0833522), (-13.8398413, -56.0831934), (-13.8396373, -56.0831607), (-13.8383359, -56.0830206), (-13.8371207, -56.0828618), (-13.8365756, -56.0827834), (-13.8342403, -56.082436), (-13.8339777, -56.0823739), (-13.8337833, -56.0823201), (-13.833094, -56.0821426), (-13.8326088, -56.0819465), (-13.8299969, -56.0809331), (-13.8276208, -56.0799337), (-13.827385, -56.079831), (-13.8270216, -56.0796704), (-13.8266698, -56.0795149), (-13.825578, -56.0789708), (-13.8249641, -56.0787295), (-13.8241902, -56.0785183), (-13.8238269, -56.0783767), (-13.8233421, -56.0781877), (-13.8223106, -56.0777855), (-13.8217792, -56.0774029), (-13.8214717, -56.0772345), (-13.8212431, -56.0771658), (-13.8206418, -56.0770897), (-13.8199888, -56.0768422), (-13.8194239, -56.0766141), (-13.8183705, -56.0761887), (-13.8170852, -56.0756564), (-13.8164107, -56.0752702), (-13.8160043, -56.075061), (-13.8159106, -56.0750154), (-13.8154255, -56.0748401), (-13.815124, -56.0747311), (-13.8146604, -56.0746372), (-13.814098, -56.0744651), (-13.8126977, -56.0738758), (-13.8121343, -56.0736264), (-13.8111036, -56.0732319)]"
318507679,no,"[(-13.0960195, -55.9466083), (-13.1062369, -55.9512399), (-13.1072598, -55.9517023), (-13.1125341, -55.9540865), (-13.1127212, -55.9541711), (-13.1127778, -55.9541966), (-13.1131964, -55.9543854), (-13.1147482, -55.9550851), (-13.1329076, -55.9632734), (-13.1369597, -55.9651006), (-13.1449655, -55.9687449), (-13.14656, -55.9694517), (-13.1501631, -55.9710804), (-13.1520816, -55.9719394), (-13.156366, -55.9738701), (-13.1570062, -55.9741449), (-13.1572615, -55.9742595), (-13.1577616, -55.9745157), (-13.1579738, -55.9746142), (-13.1590734, -55.975083), (-13.1618275, -55.9763476), (-13.1628023, -55.9767882), (-13.1632848, -55.976996), (-13.1634285, -55.9770557), (-13.1641578, -55.977395), (-13.1661865, -55.9782942), (-13.1674642, -55.9788796), (-13.1675195, -55.9789045), (-13.1697958, -55.9799297), (-13.1724767, -55.9811555), (-13.1738772, -55.9817778), (-13.1766428, -55.9829975), (-13.1784533, -55.9838384), (-13.1790174, -55.9840871), (-13.1799393, -55.9845069), (-13.1807391, -55.9848536), (-13.1828277, -55.985797), (-13.1871249, -55.9877189), (-13.1922016, -55.9899974), (-13.1937384, -55.9906934), (-13.1989324, -55.9930256), (-13.2001154, -55.9935419), (-13.2010711, -55.9939744), (-13.2022893, -55.9945129), (-13.2034409, -55.9950332), (-13.2044253, -55.9954651), (-13.2049058, -55.9956823), (-13.2062937, -55.99631), (-13.2080929, -55.9971079), (-13.2102837, -55.9980829), (-13.2120358, -55.9988661), (-13.2135595, -55.9995407), (-13.214617, -56.0000195), (-13.2155975, -56.00045), (-13.2172687, -56.0011929), (-13.2186695, -56.0018259), (-13.2200234, -56.0024174), (-13.2207898, -56.0027707), (-13.2221175, -56.003336), (-13.2239375, -56.0041635), (-13.2255811, -56.0048997), (-13.2274324, -56.0057178), (-13.2285042, -56.0062006), (-13.2305421, -56.0070911), (-13.2321844, -56.0078193), (-13.2343046, -56.0087574), (-13.2377706, -56.010287), (-13.2406296, -56.011561), (-13.241559, -56.0119687), (-13.242653, -56.0124595), (-13.2437913, -56.0129558), (-13.2459662, -56.0139039), (-13.2476003, -56.0146134), (-13.2484282, -56.0149956), (-13.2495926, -56.0155253), (-13.250667, -56.0160041), (-13.2530089, -56.0170448), (-13.2577129, -56.0190812), (-13.2618013, -56.02091)]"
318507680,yes,"[(-13.8111036, -56.0732319), (-13.8106051, -56.0730206), (-13.8067775, -56.0714982), (-13.8016644, -56.0694113), (-13.7982605, -56.0680237), (-13.7956239, -56.0669489), (-13.795169, -56.0666813), (-13.7948279, -56.0664806), (-13.7944203, -56.0663183), (-13.7940934, -56.0661855), (-13.7936738, -56.0660686), (-13.7933562, -56.0660058), (-13.7927917, -56.0659131)]"
319009168,yes,"[(-13.8622784, -56.0861452), (-13.8621296, -56.0861006), (-13.8619477, -56.0860223), (-13.8617031, -56.0858866), (-13.8615584, -56.085826), (-13.8614145, -56.0857798), (-13.861303, -56.0857595)]"
360769216,yes,"[(-15.594112, -56.1213476), (-15.5941313, -56.1213773), (-15.5941864, -56.1214347), (-15.594254, -56.1214753), (-15.5943295, -56.121496), (-15.5944076, -56.1214956), (-15.594476, -56.121477)]"
360769217,yes,"[(-15.5942181, -56.1209246), (-15.5941565, -56.120974), (-15.5941095, -56.1210383), (-15.5940801, -56.1211131), (-15.5940706, -56.1211933), (-15.5940815, -56.1212733), (-15.594112, -56.1213476)]"
360769218,yes,"[(-15.594626, -56.1210408), (-15.5946038, -56.1210054), (-15.5945605, -56.1209574), (-15.5945084, -56.1209201), (-15.5944498, -56.1208951), (-15.5943875, -56.1208836), (-15.5943242, -56.1208861), (-15.5942726, -56.1208981), (-15.5942181, -56.1209246)]"
383969108,yes,"[(-15.6041579, -56.1277898), (-15.6044582, -56.1278432)]"
383969109,yes,"[(-15.6041797, -56.127719), (-15.6038501, -56.1276787)]"
383969110,yes,"[(-15.6038501, -56.1276787), (-15.6037017, -56.1276548), (-15.6034507, -56.1276054)]"
383969111,yes,"[(-15.6038295, -56.1277375), (-15.6041579, -56.1277898)]"
393077142,yes,"[(-15.7010888, -55.8768308), (-15.701077, -55.8772396), (-15.7010811, -55.877682), (-15.7010964, -55.8782901), (-15.7011044, -55.8786583), (-15.7011043, -55.8787474), (-15.701103, -55.8796737), (-15.7010836, -55.881443), (-15.701081, -55.882713), (-15.701081, -55.8827198), (-15.7010794, -55.882911), (-15.7010739, -55.8835356), (-15.7010313, -55.8874977), (-15.7010318, -55.8879612), (-15.7009863, -55.8883432), (-15.7009078, -55.8886852), (-15.7008126, -55.8890121), (-15.7007013, -55.8893632), (-15.7005556, -55.8897025), (-15.7004126, -55.8900241), (-15.700198, -55.8904063), (-15.7000348, -55.8906971), (-15.6998112, -55.8910769), (-15.6989803, -55.8924816)]"
393206206,yes,"[(-12.5455107, -55.7100888), (-12.5455611, -55.7101163), (-12.54562, -55.7101411), (-12.5457306, -55.7101726), (-12.545876, -55.7102014), (-12.5459388, -55.7102209), (-12.546001, -55.7102463), (-12.5460723, -55.7102799), (-12.5462765, -55.7103986)]"
397136460,yes,"[(-15.7020773, -55.8220078), (-15.7020433, -55.8242185), (-15.7019889, -55.8259104)]"
416574754,yes,"[(-14.8329113, -56.4325552), (-14.832534, -56.4323808), (-14.8321957, -56.4322333), (-14.831541, -56.431953), (-14.8308422, -56.4316392), (-14.83071, -56.4315654), (-14.8305155, -56.4315064), (-14.8302342, -56.4314501), (-14.8297221, -56.4313629), (-14.8291763, -56.4312758), (-14.8288211, -56.4312395)]"
416574755,yes,"[(-14.8288211, -56.4312395), (-14.8284908, -56.4312193), (-14.8283219, -56.4312154), (-14.8261971, -56.4311591), (-14.8249977, -56.4311179), (-14.8236067, -56.4310692), (-14.823245, -56.4310089)]"
429148519,yes,"[(-17.2519291, -54.7618635), (-17.2513624, -54.7617958)]"
429148520,yes,"[(-17.2371581, -54.7603218), (-17.2306286, -54.7596098), (-17.230061, -54.7595478), (-17.224657, -54.7590217), (-17.2229952, -54.7588476), (-17.2221476, -54.7587897), (-17.2217082, -54.7587521), (-17.2213508, -54.7587092)]"
431043167,yes,"[(-15.7658731, -55.6556091), (-15.7649425, -55.655884)]"
431043168,yes,"[(-15.7649425, -55.655884), (-15.7627406, -55.6565425), (-15.7603348, -55.6572814), (-15.7595178, -55.6575228), (-15.7588931, -55.6577132), (-15.7584504, -55.6578152), (-15.7580528, -55.6578702), (-15.7577005, -55.6579024), (-15.7573855, -55.6579037), (-15.7568693, -55.6578956), (-15.75622, -55.6578635), (-15.7546596, -55.6578232), (-15.7533959, -55.6578058), (-15.7529171, -55.6578219), (-15.7525324, -55.6578554), (-15.7521917, -55.6579104), (-15.7518367, -55.658007), (-15.7515515, -55.6581116), (-15.7511578, -55.6582752), (-15.7508041, -55.6584468), (-15.7502272, -55.6587955), (-15.7490164, -55.6595452), (-15.7476586, -55.66042), (-15.7471865, -55.6606834), (-15.7468018, -55.6608707), (-15.7462383, -55.6611104), (-15.7446296, -55.661784), (-15.7430526, -55.6624443), (-15.7390725, -55.664096), (-15.733242, -55.6665191), (-15.73291, -55.6666865), (-15.732562, -55.6668619), (-15.7320351, -55.6671966), (-15.7269438, -55.6707115), (-15.7261148, -55.6712838), (-15.7256436, -55.6716826), (-15.7252419, -55.6720952), (-15.7248598, -55.6726051), (-15.7244601, -55.6731745), (-15.7197649, -55.6800049), (-15.719118, -55.6810979), (-15.7133682, -55.6935656), (-15.7131678, -55.6940003), (-15.712281, -55.6959231), (-15.7119126, -55.6967513), (-15.7116417, -55.6973602), (-15.7112841, -55.6980089), (-15.7110494, -55.6984347), (-15.7105475, -55.6992984), (-15.7075001, -55.7044145), (-15.7070689, -55.7051092), (-15.7064001, -55.7062599), (-15.7057569, -55.707347), (-15.7054267, -55.7079497), (-15.7052227, -55.7083976), (-15.7050962, -55.7087275), (-15.704949, -55.7092291), (-15.7048638, -55.7096046), (-15.7047967, -55.7100901), (-15.7047605, -55.7105112), (-15.7047425, -55.7110637), (-15.7047011, -55.7120696), (-15.7046181, -55.7146952), (-15.7045798, -55.7159051), (-15.7045359, -55.7179758), (-15.7044197, -55.7211891), (-15.7043784, -55.7228279), (-15.7043267, -55.7240081), (-15.7043009, -55.7248342), (-15.7042648, -55.7262638), (-15.7042209, -55.7278731), (-15.7041847, -55.7296756), (-15.7041253, -55.7311723), (-15.7040698, -55.7330485), (-15.7040556, -55.7341844), (-15.7040014, -55.7355282), (-15.7039704, -55.7369927), (-15.7038119, -55.7425599), (-15.703789, -55.7433173), (-15.703778, -55.7436816), (-15.7037535, -55.7444894), (-15.7037515, -55.7445825), (-15.7035831, -55.7522799), (-15.7035661, -55.7529089), (-15.7035508, -55.7534722), (-15.7035011, -55.7554543), (-15.7033882, -55.761099), (-15.7033034, -55.764909), (-15.7028938, -55.7833221), (-15.7027104, -55.7914642), (-15.7025916, -55.796974), (-15.7024318, -55.8043876), (-15.7024227, -55.8048505), (-15.7022812, -55.8121813)]"
432145060,yes,"[(-16.7126653, -54.6535499), (-16.7058484, -54.6572341), (-16.7020602, -54.6592729), (-16.6990839, -54.6608379), (-16.6985772, -54.6611077), (-16.6983434, -54.6612337), (-16.6981076, -54.6613625), (-16.6965699, -54.662269), (-16.6963622, -54.6623915), (-16.6944409, -54.6634251), (-16.6941506, -54.6635914), (-16.6938937, -54.6637362), (-16.693349, -54.6640313), (-16.6928146, -54.6643183), (-16.6926091, -54.6644202), (-16.6924373, -54.6645097), (-16.692216, -54.6646133), (-16.6920336, -54.6646938), (-16.6916449, -54.6648502), (-16.6910881, -54.6650586), (-16.6908132, -54.6651658), (-16.6905545, -54.6652685), (-16.6904073, -54.6653268), (-16.6902711, -54.6653885), (-16.6899649, -54.6655246), (-16.6893249, -54.6658682), (-16.6826171, -54.6694506), (-16.6821445, -54.6697229), (-16.6817103, -54.6699804), (-16.6814817, -54.6701199), (-16.681253, -54.6702647), (-16.6808547, -54.6705249), (-16.680567, -54.67071), (-16.6804154, -54.6708012), (-16.6802355, -54.6709031), (-16.6800146, -54.6710157), (-16.6798578, -54.6711016), (-16.6789672, -54.6716204), (-16.6394196, -54.6928101), (-16.6379264, -54.6935739), (-16.6361045, -54.6945468), (-16.6351947, -54.6950403), (-16.6345034, -54.6954078), (-16.6343569, -54.6954802), (-16.6342046, -54.6955479), (-16.6339997, -54.6956384), (-16.6336039, -54.6957994), (-16.6333701, -54.6958986), (-16.633185, -54.6959683), (-16.6327995, -54.6961185), (-16.6325271, -54.6962124), (-16.6322984, -54.6962795), (-16.631936, -54.6963868), (-16.6313299, -54.696529), (-16.6218061, -54.6988048), (-16.6192848, -54.6993881), (-16.6183852, -54.6995933), (-16.6172377, -54.6998911), (-16.6151352, -54.7003725), (-16.6144862, -54.7005039), (-16.6141842, -54.7005549), (-16.6138604, -54.7005911), (-16.6135802, -54.7006032), (-16.6133309, -54.7006112), (-16.6130122, -54.7006112), (-16.61275, -54.7006112), (-16.6124814, -54.7005911), (-16.6122052, -54.7005683), (-16.6119353, -54.700516), (-16.6115343, -54.7004557), (-16.6111462, -54.7003872), (-16.6107619, -54.7002974), (-16.6102337, -54.7001318), (-16.6098244, -54.6999642), (-16.6048219, -54.6978284), (-16.6031756, -54.6971257), (-16.6017638, -54.6965343), (-16.5990707, -54.6953963), (-16.5971596, -54.6945823), (-16.5960684, -54.6941431), (-16.5943359, -54.6933954), (-16.5933758, -54.6929938), (-16.5926522, -54.6926799), (-16.5911433, -54.6920604), (-16.5879879, -54.6907192), (-16.5855787, -54.6897094), (-16.5838512, -54.6889832), (-16.5812131, -54.6878701), (-16.5811451, -54.6878414), (-16.5785717, -54.6867549), (-16.5768236, -54.6860207), (-16.5754714, -54.6854675), (-16.5742233, -54.684982), (-16.5728235, -54.6844603), (-16.5701993, -54.6834565), (-16.5695033, -54.683148), (-16.5689454, -54.6828852), (-16.5676369, -54.6822073), (-16.5668172, -54.6817635), (-16.564154, -54.6804035), (-16.5594675, -54.6778851), (-16.5564851, -54.6763236), (-16.5547788, -54.6754215), (-16.5514081, -54.6736283), (-16.5503651, -54.6730819), (-16.5499717, -54.6728691), (-16.5495725, -54.6726643), (-16.5492827, -54.6725071), (-16.5490358, -54.6723783), (-16.548277, -54.6719795), (-16.5469519, -54.6713065), (-16.5446428, -54.6700486), (-16.5443512, -54.6698919), (-16.5440967, -54.6697605), (-16.5438318, -54.6696317), (-16.5435644, -54.6694925), (-16.5411432, -54.6682337), (-16.5397375, -54.6674545), (-16.536944, -54.6659975), (-16.535301, -54.6651195), (-16.5329909, -54.663896), (-16.5310544, -54.6628752), (-16.5305719, -54.6626365), (-16.5301759, -54.6624327), (-16.5293824, -54.662056), (-16.5275424, -54.6612481), (-16.5250694, -54.6601335), (-16.5239159, -54.6596136), (-16.5231789, -54.6592983), (-16.5209252, -54.658334), (-16.5186687, -54.6573253), (-16.5181346, -54.6570943), (-16.5174358, -54.6567922), (-16.5169141, -54.6565666), (-16.5162062, -54.6562605), (-16.5135888, -54.6550669), (-16.5125958, -54.6546244), (-16.5107986, -54.6538083), (-16.5105452, -54.6537155), (-16.5103202, -54.653629), (-16.5099434, -54.6534956), (-16.5097325, -54.6534339), (-16.5094779, -54.6533561), (-16.5093024, -54.6532977), (-16.5091436, -54.6532327), (-16.5089694, -54.6531569), (-16.5080538, -54.6527791), (-16.5068609, -54.6522177), (-16.5046427, -54.651256), (-16.5041364, -54.6510365), (-16.5036314, -54.6508138), (-16.5034601, -54.6507382), (-16.5031897, -54.6506206), (-16.5030411, -54.6505585), (-16.5026693, -54.6504034), (-16.5008691, -54.6495971), (-16.5006965, -54.6495192), (-16.5005948, -54.6494735), (-16.5004122, -54.6493941), (-16.5002049, -54.6493027), (-16.499687, -54.6490828), (-16.4988447, -54.6487032), (-16.4979147, -54.6482841), (-16.4975065, -54.6481002), (-16.4972139, -54.6479859), (-16.4963005, -54.6476148), (-16.4957836, -54.6474379), (-16.4952587, -54.6472943), (-16.4948889, -54.6472105), (-16.4945297, -54.6471445), (-16.4941983, -54.6470875), (-16.4927745, -54.6469165), (-16.4921625, -54.6468473), (-16.4919454, -54.6468145), (-16.4917489, -54.6467793), (-16.4916519, -54.6467485), (-16.4915837, -54.6467109), (-16.4915278, -54.6466708), (-16.4914718, -54.646613), (-16.4914063, -54.6465379), (-16.4913202, -54.6464011)]"
432145061,yes,"[(-16.4908609, -54.647013), (-16.4923847, -54.6470056), (-16.4930754, -54.6470502), (-16.493865, -54.6471521), (-16.4942276, -54.6471977), (-16.4945613, -54.6472578), (-16.4949277, -54.647334), (-16.4952706, -54.647417), (-16.4955578, -54.6474946), (-16.495783, -54.6475596), (-16.495979, -54.6476215), (-16.4967685, -54.6479193), (-16.4973037, -54.6481515), (-16.4978954, -54.6484225), (-16.498059, -54.6485049), (-16.4982242, -54.6486005), (-16.4984248, -54.6487266), (-16.4994226, -54.6492764), (-16.5005677, -54.649839), (-16.502195, -54.6505639), (-16.5025653, -54.6506953), (-16.5028385, -54.6507797), (-16.5032887, -54.6508891), (-16.5035888, -54.6509716), (-16.5037028, -54.6510038), (-16.5038074, -54.6510333), (-16.504008, -54.6511084), (-16.5042587, -54.6512184), (-16.5046175, -54.651382), (-16.504975, -54.6515831), (-16.5053504, -54.6518299), (-16.5057568, -54.6520901), (-16.5060033, -54.6522197), (-16.5078912, -54.6531308), (-16.5087913, -54.6534392), (-16.5101131, -54.6537584), (-16.5164019, -54.6565117), (-16.5177357, -54.657072), (-16.5179124, -54.6571472), (-16.5232978, -54.6595628), (-16.523858, -54.6597863), (-16.5249799, -54.6602863), (-16.5289258, -54.6620451), (-16.5309935, -54.6630239), (-16.5353547, -54.6653604), (-16.5366981, -54.666071), (-16.5375534, -54.666515), (-16.5389101, -54.6672439), (-16.5400711, -54.6678513), (-16.5405302, -54.6680843), (-16.5412966, -54.6685216), (-16.5433851, -54.6696281), (-16.5446721, -54.6702674), (-16.5560062, -54.6763003)]"
432145062,yes,"[(-16.5560062, -54.6763003), (-16.5566822, -54.6766342), (-16.55936, -54.6780863), (-16.5642029, -54.6806245), (-16.5676009, -54.6823843), (-16.568716, -54.6829764), (-16.5691254, -54.6831769), (-16.5693728, -54.6832801), (-16.5701132, -54.6835933), (-16.5704011, -54.683708), (-16.5715182, -54.6841224), (-16.5733942, -54.6848291), (-16.5753647, -54.6855734), (-16.5761661, -54.685896), (-16.5763229, -54.6859644), (-16.5770569, -54.6862708), (-16.5806224, -54.6877849), (-16.5815678, -54.6881846), (-16.5830119, -54.688786), (-16.583623, -54.6890523), (-16.58665, -54.6903209), (-16.5882321, -54.6909915), (-16.5888941, -54.6912691), (-16.5906035, -54.6919946), (-16.5919145, -54.6925445), (-16.5934992, -54.6932191), (-16.5947562, -54.6937528), (-16.5966082, -54.6945226), (-16.5983105, -54.6952394), (-16.5993734, -54.6956887), (-16.6003193, -54.6960937), (-16.6016135, -54.6966389), (-16.6048817, -54.6980115), (-16.6061206, -54.6985433), (-16.6091864, -54.6998468), (-16.6097538, -54.7000755), (-16.6103886, -54.7003383), (-16.61069, -54.7004329), (-16.6110241, -54.700512), (-16.6114906, -54.7006193), (-16.6119276, -54.7006944), (-16.6123208, -54.70074), (-16.6128284, -54.7007816), (-16.6130328, -54.7007869), (-16.6133489, -54.7007829), (-16.613818, -54.7007547), (-16.6142241, -54.7007145), (-16.614625, -54.7006555), (-16.6153061, -54.7005174), (-16.6161749, -54.7003169), (-16.617032, -54.7001217), (-16.6172913, -54.7000581), (-16.6191753, -54.699596), (-16.6200828, -54.6993734), (-16.6206123, -54.6992473), (-16.6218171, -54.6990133), (-16.6321904, -54.6964927), (-16.6331237, -54.6961725), (-16.6340267, -54.695802), (-16.634763, -54.6954708), (-16.6355229, -54.6950651), (-16.6365102, -54.6945827), (-16.6371594, -54.6942363), (-16.6389143, -54.6932804), (-16.6790696, -54.6717469), (-16.6811986, -54.6706702), (-16.6828217, -54.6699074), (-16.6856126, -54.6684423), (-16.6869055, -54.6677386), (-16.6895809, -54.6662824), (-16.692753, -54.66451), (-16.6949458, -54.6633265), (-16.6974314, -54.6619485), (-16.6991207, -54.6610145), (-16.7015375, -54.6597065), (-16.7019224, -54.6595003), (-16.7020978, -54.6594063), (-16.7126375, -54.653739), (-16.7186857, -54.6505049), (-16.7304851, -54.6441953), (-16.7310941, -54.6438986), (-16.73141, -54.6437672), (-16.7317232, -54.6436602), (-16.7321357, -54.6435459), (-16.7325593, -54.6434576), (-16.7329975, -54.6433984), (-16.7334609, -54.6433651), (-16.7337308, -54.6433675), (-16.7339915, -54.6433756), (-16.734259, -54.6433897), (-16.7345276, -54.6434141), (-16.7349053, -54.6434728), (-16.7350986, -54.6435083), (-16.7352959, -54.6435532), (-16.7355767, -54.6436197), (-16.7357157, -54.6436636), (-16.7358562, -54.6437064), (-16.7362969, -54.6438651), (-16.7365145, -54.643959), (-16.7367327, -54.6440584), (-16.7374307, -54.6444138), (-16.7385911, -54.645016), (-16.7394511, -54.6454623), (-16.7469938, -54.6493766), (-16.7522186, -54.6520957), (-16.7579723, -54.6550736), (-16.7729308, -54.6628383), (-16.7752017, -54.6640171), (-16.7765242, -54.6647128), (-16.7781483, -54.6655336), (-16.7784348, -54.6656784), (-16.778896, -54.6659189), (-16.779853, -54.6664249), (-16.7817542, -54.6674332), (-16.7845982, -54.668878), (-16.78882, -54.6711075), (-16.7899735, -54.6717333), (-16.7908855, -54.672303), (-16.8029214, -54.6805629), (-16.8090456, -54.684766), (-16.8108764, -54.6860225), (-16.8238371, -54.6949703), (-16.8251262, -54.6957397), (-16.8260519, -54.6962644), (-16.8279629, -54.6970408), (-16.829579, -54.6976077), (-16.8403276, -54.7012209), (-16.8432751, -54.7022144), (-16.8437223, -54.7023648), (-16.8482599, -54.7038518), (-16.8546676, -54.7060266), (-16.8572685, -54.7068729)]"
